date,strategy,distributor_id,product,quotation_eur_per_litre,inventory_before_litres,purchase_litres,purchase_spend_eur,selected_cover_days,operational_required_litres,discretionary_litres,signal_score,signal_confidence,expected_change_eur_per_litre_day,observed_price_percentile,candidates_evaluated,selected_expected_cost_eur,required_only_expected_cost_eur,expected_advantage_eur,downside_cost_eur,patterns_used,caveats,reason
2026-07-07,AS_IS,368319,Diesel,1.547,1511.8096699783905,0.0,0.0,1.0,0.0,0.0,0.43884892086330934,0.7166666666666667,0.003145083932853717,1.0,0,0.0,0.0,0.0,0.0,P01 rising | P02 streak 11 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum required to cover demand until the next observed quotation
2026-07-07,AS_IS,368319,Verde,1.443,0.0,381.1829910508728,550.0470560864094,1.0,381.1829910508728,0.0,-0.295855738075858,0.6,-0.0015976209856096333,0.9814612868047979,0,550.0470560864094,550.0470560864094,0.0,0.0,P01 rising | P02 streak 1 | P07 price percentile 0.98,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum required to cover demand until the next observed quotation
2026-07-07,AS_IS,368320,Diesel,1.547,20381.454306918495,0.0,0.0,1.0,0.0,0.0,0.43884892086330934,0.7166666666666667,0.003145083932853717,1.0,0,0.0,0.0,0.0,0.0,P01 rising | P02 streak 11 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum required to cover demand until the next observed quotation
2026-07-07,AS_IS,368320,Verde,1.443,1.1368683772161603e-13,696.647484263529,1005.2623197922724,1.0,696.647484263529,0.0,-0.295855738075858,0.6,-0.0015976209856096333,0.9814612868047979,0,1005.2623197922724,1005.2623197922724,0.0,0.0,P01 rising | P02 streak 1 | P07 price percentile 0.98,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum required to cover demand until the next observed quotation
2026-07-07,AS_IS,368321,Diesel,1.547,0.0,477.59656273433023,738.8418825500088,1.0,477.59656273433023,0.0,0.43884892086330934,0.7166666666666667,0.003145083932853717,1.0,0,738.8418825500088,738.8418825500088,0.0,0.0,P01 rising | P02 streak 11 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum required to cover demand until the next observed quotation
2026-07-07,AS_IS,368321,Verde,1.443,1275.0915809344774,0.0,0.0,1.0,0.0,0.0,-0.295855738075858,0.6,-0.0015976209856096333,0.9814612868047979,0,0.0,0.0,0.0,0.0,P01 rising | P02 streak 1 | P07 price percentile 0.98,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum required to cover demand until the next observed quotation
2026-07-07,AS_IS,368322,Diesel,1.547,1535.0276251839978,0.0,0.0,1.0,0.0,0.0,0.43884892086330934,0.7166666666666667,0.003145083932853717,1.0,0,0.0,0.0,0.0,0.0,P01 rising | P02 streak 11 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum required to cover demand until the next observed quotation
2026-07-07,AS_IS,368322,Verde,1.443,170.92551075467958,247.17346581389847,356.6713111694555,1.0,247.17346581389847,0.0,-0.295855738075858,0.6,-0.0015976209856096333,0.9814612868047979,0,356.6713111694555,356.6713111694555,0.0,0.0,P01 rising | P02 streak 1 | P07 price percentile 0.98,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum required to cover demand until the next observed quotation
2026-07-08,AS_IS,368318,Diesel,1.5518599999999998,0.0,22357.0763236911,34695.05246368326,0.0,2057.0763236910993,20300.0,0.43884892086330934,0.7166666666666667,0.003145083932853717,1.0,0,34695.05246368326,34695.05246368326,0.0,0.0,P01 rising | P02 streak 12 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Final quotation-date stock equalisation
2026-07-08,AS_IS,368318,Verde,1.44554,0.0,11144.416585815352,16109.699951459525,0.0,1144.416585815352,10000.0,-0.2491467576791809,0.5833333333333334,-0.0013080204778156998,1.0,0,16109.699951459525,16109.699951459525,0.0,0.0,P02 streak 1 | P03 stable premium | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Final quotation-date stock equalisation
2026-07-08,AS_IS,368319,Diesel,1.5518599999999998,1086.6744885398116,8910.810406704311,13828.33023774815,0.0,0.0,8910.810406704311,0.43884892086330934,0.7166666666666667,0.003145083932853717,1.0,0,13828.33023774815,13828.33023774815,0.0,0.0,P01 rising | P02 streak 12 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Final quotation-date stock equalisation
2026-07-08,AS_IS,368319,Verde,1.44554,0.0,8440.136420493069,12200.554801279552,0.0,440.1364204930689,8000.0,-0.2491467576791809,0.5833333333333334,-0.0013080204778156998,1.0,0,12200.554801279552,12200.554801279552,0.0,0.0,P02 streak 1 | P03 stable premium | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Final quotation-date stock equalisation
2026-07-08,AS_IS,368320,Diesel,1.5518599999999998,19181.822039832343,29844.821066614135,46314.984020435804,0.0,0.0,29844.821066614135,0.43884892086330934,0.7166666666666667,0.003145083932853717,1.0,0,46314.984020435804,46314.984020435804,0.0,0.0,P01 rising | P02 streak 12 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Final quotation-date stock equalisation
2026-07-08,AS_IS,368320,Verde,1.44554,0.0,14819.948421611012,21422.828241375584,0.0,819.9484216110122,14000.0,-0.2491467576791809,0.5833333333333334,-0.0013080204778156998,1.0,0,21422.828241375584,21422.828241375584,0.0,0.0,P02 streak 1 | P03 stable premium | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Final quotation-date stock equalisation
2026-07-08,AS_IS,368321,Diesel,1.5518599999999998,0.0,10000.0,15518.599999999999,0.0,477.94244385187017,9522.05755614813,0.43884892086330934,0.7166666666666667,0.003145083932853717,1.0,0,15518.599999999999,15518.599999999999,0.0,0.0,P01 rising | P02 streak 12 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Final quotation-date stock equalisation
2026-07-08,AS_IS,368321,Verde,1.44554,924.1038223667894,8233.655123831832,11902.077827703866,0.0,0.0,8233.655123831832,-0.2491467576791809,0.5833333333333334,-0.0013080204778156998,1.0,0,11902.077827703866,11902.077827703866,0.0,0.0,P02 streak 1 | P03 stable premium | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Final quotation-date stock equalisation
2026-07-08,AS_IS,368322,Diesel,1.5518599999999998,974.1247231781374,13025.875276821862,20214.334807088773,0.0,0.0,13025.875276821862,0.43884892086330934,0.7166666666666667,0.003145083932853717,1.0,0,20214.334807088773,20214.334807088773,0.0,0.0,P01 rising | P02 streak 12 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Final quotation-date stock equalisation
2026-07-08,AS_IS,368322,Verde,1.44554,0.0,10103.395307756899,14604.862053174907,0.0,503.3953077568984,9600.0,-0.2491467576791809,0.5833333333333334,-0.0013080204778156998,1.0,0,14604.862053174907,14604.862053174907,0.0,0.0,P02 streak 1 | P03 stable premium | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Final quotation-date stock equalisation
2026-06-16,WIDGET,368318,Diesel,1.493,20300.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.5,7,13179.161568423588,13179.161568423588,0.0,0.0,P07 price percentile 0.50,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-16,WIDGET,368318,Verde,1.398,10000.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.5,8,9289.009015859598,9289.009015859598,0.0,0.0,P07 price percentile 0.50,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-16,WIDGET,368319,Diesel,1.493,9600.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.5,2,0.0,0.0,0.0,0.0,P07 price percentile 0.50,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-16,WIDGET,368319,Verde,1.398,8000.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.5,2,0.0,0.0,0.0,0.0,P07 price percentile 0.50,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-16,WIDGET,368320,Diesel,1.493,47800.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.5,2,0.0,0.0,0.0,0.0,P07 price percentile 0.50,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-16,WIDGET,368320,Verde,1.398,14000.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.5,2,0.0,0.0,0.0,0.0,P07 price percentile 0.50,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-16,WIDGET,368321,Diesel,1.493,9600.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.5,2,0.0,0.0,0.0,0.0,P07 price percentile 0.50,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-16,WIDGET,368321,Verde,1.398,8800.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.5,2,0.0,0.0,0.0,0.0,P07 price percentile 0.50,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-16,WIDGET,368322,Diesel,1.493,13600.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.5,2,0.0,0.0,0.0,0.0,P07 price percentile 0.50,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-16,WIDGET,368322,Verde,1.398,9600.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.5,2,0.0,0.0,0.0,0.0,P07 price percentile 0.50,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-17,WIDGET,368318,Diesel,1.478,18367.31371607538,10759.988071,15903.262368938,14.0,0.0,10759.988071,0.030837004405286365,0.6000000000000001,0.0002775330396475773,0.0,8,15903.262369255246,15924.166134626661,20.90376537141492,0.0,P02 streak 1 | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Lowest robust expected-cost volume
2026-06-17,WIDGET,368318,Verde,1.384,8925.701584498891,7718.796996,10682.815042463999,14.0,0.0,7718.796996,0.030837004405286365,0.6000000000000001,0.0002590308370044055,0.0,9,10682.815042783346,10696.810887909132,13.995845125786218,0.0,P02 streak 1 | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Lowest robust expected-cost volume
2026-06-17,WIDGET,368319,Diesel,1.478,9174.864818561422,0.0,0.0,14.0,0.0,0.0,0.030837004405286365,0.6000000000000001,0.0002775330396475773,0.0,2,0.0,0.0,0.0,0.0,P02 streak 1 | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-17,WIDGET,368319,Verde,1.384,7618.817008949127,0.0,0.0,14.0,0.0,0.0,0.030837004405286365,0.6000000000000001,0.0002590308370044055,0.0,2,0.0,0.0,0.0,0.0,P02 streak 1 | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-17,WIDGET,368320,Diesel,1.478,46600.367732913845,0.0,0.0,14.0,0.0,0.0,0.030837004405286365,0.6000000000000001,0.0002775330396475773,0.0,2,0.0,0.0,0.0,0.0,P02 streak 1 | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-17,WIDGET,368320,Verde,1.384,13303.352515736471,0.0,0.0,14.0,0.0,0.0,0.030837004405286365,0.6000000000000001,0.0002590308370044055,0.0,2,0.0,0.0,0.0,0.0,P02 streak 1 | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-17,WIDGET,368321,Diesel,1.478,9122.40343726567,0.0,0.0,14.0,0.0,0.0,0.030837004405286365,0.6000000000000001,0.0002775330396475773,0.0,2,0.0,0.0,0.0,0.0,P02 streak 1 | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-17,WIDGET,368321,Verde,1.384,8449.012241432312,0.0,0.0,14.0,0.0,0.0,0.030837004405286365,0.6000000000000001,0.0002590308370044055,0.0,2,0.0,0.0,0.0,0.0,P02 streak 1 | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-17,WIDGET,368322,Diesel,1.478,13039.09709799414,0.0,0.0,14.0,0.0,0.0,0.030837004405286365,0.6000000000000001,0.0002775330396475773,0.0,2,0.0,0.0,0.0,0.0,P02 streak 1 | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-17,WIDGET,368322,Verde,1.384,9181.901023431423,0.0,0.0,14.0,0.0,0.0,0.030837004405286365,0.6000000000000001,0.0002590308370044055,0.0,2,0.0,0.0,0.0,0.0,P02 streak 1 | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-18,WIDGET,368318,Diesel,1.465,27070.22546338428,0.0,0.0,13.0,0.0,0.0,-0.3623978201634877,0.6333333333333333,-0.003213260672116257,0.0,3,2967.3473573634783,2967.3473573634783,0.0,0.0,P01 falling | P02 streak 2 | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-18,WIDGET,368318,Verde,1.375,15500.081994683538,0.0,0.0,13.0,0.0,0.0,-0.3623978201634877,0.6333333333333333,-0.002639464123524069,0.0,3,1552.4282801643233,1552.4282801643233,0.0,0.0,P01 falling | P02 streak 2 | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-18,WIDGET,368319,Diesel,1.465,8777.3799233173,0.0,0.0,14.0,0.0,0.0,-0.3623978201634877,0.6333333333333333,-0.003213260672116257,0.0,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 2 | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-18,WIDGET,368319,Verde,1.375,7178.680588456058,0.0,0.0,14.0,0.0,0.0,-0.3623978201634877,0.6333333333333333,-0.002639464123524069,0.0,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 2 | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-18,WIDGET,368320,Diesel,1.465,45373.72462646737,0.0,0.0,14.0,0.0,0.0,-0.3623978201634877,0.6333333333333333,-0.003213260672116257,0.0,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 2 | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-18,WIDGET,368320,Verde,1.375,12483.404094125459,0.0,0.0,14.0,0.0,0.0,-0.3623978201634877,0.6333333333333333,-0.002639464123524069,0.0,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 2 | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-18,WIDGET,368321,Diesel,1.465,8644.460993413799,0.0,0.0,14.0,0.0,0.0,-0.3623978201634877,0.6333333333333333,-0.003213260672116257,0.0,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 2 | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-18,WIDGET,368321,Verde,1.375,8091.2532952336915,0.0,0.0,14.0,0.0,0.0,-0.3623978201634877,0.6333333333333333,-0.002639464123524069,0.0,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 2 | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-18,WIDGET,368322,Diesel,1.465,12483.480695578608,0.0,0.0,14.0,0.0,0.0,-0.3623978201634877,0.6333333333333333,-0.003213260672116257,0.0,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 2 | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-18,WIDGET,368322,Verde,1.375,8678.505715674524,0.0,0.0,14.0,0.0,0.0,-0.3623978201634877,0.6333333333333333,-0.002639464123524069,0.0,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 2 | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-19,WIDGET,368318,Diesel,1.445,24715.93832759817,0.0,0.0,12.0,0.0,0.0,-0.39534883720930225,0.6666666666666666,-0.003953488372093022,0.0,4,6235.663326375917,6235.663326375917,0.0,66.0822246261805,P01 falling | P02 streak 3 | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-19,WIDGET,368318,Verde,1.36,14192.143642072673,0.0,0.0,12.0,0.0,0.0,-0.39534883720930225,0.6666666666666666,-0.003689922480620154,0.0,4,3284.2195881336156,3284.2195881336156,0.0,56.306069391556775,P01 falling | P02 streak 3 | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-19,WIDGET,368319,Diesel,1.445,8383.393330495626,0.0,0.0,14.0,0.0,0.0,-0.39534883720930225,0.6666666666666666,-0.003953488372093022,0.0,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 3 | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-19,WIDGET,368319,Verde,1.36,6695.27442419071,0.0,0.0,14.0,0.0,0.0,-0.39534883720930225,0.6666666666666666,-0.003689922480620154,0.0,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 3 | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-19,WIDGET,368320,Diesel,1.445,44034.97163767555,0.0,0.0,14.0,0.0,0.0,-0.39534883720930225,0.6666666666666666,-0.003953488372093022,0.0,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 3 | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-19,WIDGET,368320,Verde,1.36,11609.512999233086,0.0,0.0,14.0,0.0,0.0,-0.39534883720930225,0.6666666666666666,-0.003689922480620154,0.0,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 3 | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-19,WIDGET,368321,Diesel,1.445,8104.4129593838925,0.0,0.0,14.0,0.0,0.0,-0.39534883720930225,0.6666666666666666,-0.003953488372093022,0.0,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 3 | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-19,WIDGET,368321,Verde,1.36,7705.76924153959,0.0,0.0,14.0,0.0,0.0,-0.39534883720930225,0.6666666666666666,-0.003689922480620154,0.0,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 3 | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-19,WIDGET,368322,Diesel,1.445,11855.691936031775,0.0,0.0,14.0,0.0,0.0,-0.39534883720930225,0.6666666666666666,-0.003953488372093022,0.0,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 3 | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-19,WIDGET,368322,Verde,1.36,8196.907168766365,0.0,0.0,14.0,0.0,0.0,-0.39534883720930225,0.6666666666666666,-0.003689922480620154,0.0,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 3 | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-20,WIDGET,368318,Diesel,1.415,22467.828146092874,0.0,0.0,11.0,0.0,0.0,-0.3673036093418258,0.7000000000000001,-0.004499469214437367,0.0,5,9168.654862994272,9168.654862994272,0.0,226.55529327351724,P01 falling | P02 streak 4 | P04 multi-day quotation | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-20,WIDGET,368318,Verde,1.353,12866.934671644143,0.0,0.0,11.0,0.0,0.0,-0.3673036093418258,0.7000000000000001,-0.0029567940552016982,0.0,5,5036.0307731091925,5036.0307731091925,0.0,99.95434103439402,P01 falling | P02 streak 4 | P04 multi-day quotation | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-20,WIDGET,368319,Diesel,1.415,7955.332531697828,0.0,0.0,14.0,0.0,0.0,-0.3673036093418258,0.7000000000000001,-0.004499469214437367,0.0,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 4 | P04 multi-day quotation | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-20,WIDGET,368319,Verde,1.353,6056.867549259561,0.0,0.0,13.0,0.0,0.0,-0.3673036093418258,0.7000000000000001,-0.0029567940552016982,0.0,3,674.182599328357,674.182599328357,0.0,13.381069435188692,P01 falling | P02 streak 4 | P04 multi-day quotation | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-20,WIDGET,368320,Diesel,1.415,42480.76150404869,0.0,0.0,14.0,0.0,0.0,-0.3673036093418258,0.7000000000000001,-0.004499469214437367,0.0,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 4 | P04 multi-day quotation | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-20,WIDGET,368320,Verde,1.353,10652.479955580331,0.0,0.0,13.0,0.0,0.0,-0.3673036093418258,0.7000000000000001,-0.0029567940552016982,0.0,3,496.04731969259166,496.04731969259166,0.0,9.845468623127317,P01 falling | P02 streak 4 | P04 multi-day quotation | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-20,WIDGET,368321,Diesel,1.415,7536.759696539012,0.0,0.0,14.0,0.0,0.0,-0.3673036093418258,0.7000000000000001,-0.004499469214437367,0.0,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 4 | P04 multi-day quotation | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-20,WIDGET,368321,Verde,1.353,7298.27751028308,0.0,0.0,14.0,0.0,0.0,-0.3673036093418258,0.7000000000000001,-0.0029567940552016982,0.0,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 4 | P04 multi-day quotation | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-20,WIDGET,368322,Diesel,1.415,11208.404931964455,0.0,0.0,14.0,0.0,0.0,-0.3673036093418258,0.7000000000000001,-0.004499469214437367,0.0,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 4 | P04 multi-day quotation | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-20,WIDGET,368322,Verde,1.353,7719.355875446529,0.0,0.0,14.0,0.0,0.0,-0.3673036093418258,0.7000000000000001,-0.0029567940552016982,0.0,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 4 | P04 multi-day quotation | P07 price percentile 0.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-23,WIDGET,368318,Diesel,1.425,16496.33717735513,12630.96461,17999.12456925,14.0,0.0,12630.96461,0.22190201729106634,0.6,0.001997118155619597,0.1282051282051282,8,17999.12456925,18165.093260102905,165.96869085290382,0.0,P01 falling | P02 streak 1 | P07 price percentile 0.13,"Pattern confidence is detection confidence, not validated predictive probability.",Lowest robust expected-cost volume
2026-06-23,WIDGET,368318,Verde,1.358,9396.547705635334,7247.950875,9842.717288250002,14.0,0.0,7247.950875,0.8854625550660765,0.6000000000000001,0.004781497797356813,0.11111111111111385,8,9842.717288380629,10073.133158919773,230.41587053914373,6.2118488131091e-09,P02 streak 1 | P07 price percentile 0.11,"Pattern confidence is detection confidence, not validated predictive probability.",Lowest robust expected-cost volume
2026-06-23,WIDGET,368319,Diesel,1.425,6903.936556659463,0.0,0.0,14.0,0.0,0.0,0.22190201729106634,0.6,0.001997118155619597,0.1282051282051282,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 1 | P07 price percentile 0.13,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-23,WIDGET,368319,Verde,1.358,4718.711549724176,1843.865351,2503.969146658,14.0,0.0,1843.865351,0.8854625550660765,0.6000000000000001,0.004781497797356813,0.11111111111111385,6,2503.969146658,2562.586519429547,58.6173727715468,0.0,P02 streak 1 | P07 price percentile 0.11,"Pattern confidence is detection confidence, not validated predictive probability.",Lowest robust expected-cost volume
2026-06-23,WIDGET,368320,Diesel,1.425,38660.48476897283,0.0,0.0,14.0,0.0,0.0,0.22190201729106634,0.6,0.001997118155619597,0.1282051282051282,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 1 | P07 price percentile 0.13,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-23,WIDGET,368320,Verde,1.358,8487.715641576287,2536.853075,3445.04647585,14.0,0.0,2536.853075,0.8854625550660765,0.6000000000000001,0.004781497797356813,0.11111111111111385,6,3445.046476226824,3525.694264793135,80.64778856631119,1.7916136130224913e-08,P02 streak 1 | P07 price percentile 0.11,"Pattern confidence is detection confidence, not validated predictive probability.",Lowest robust expected-cost volume
2026-06-23,WIDGET,368321,Diesel,1.425,6280.688351956364,357.934944,510.0572952,14.0,0.0,357.934944,0.22190201729106634,0.6,0.001997118155619597,0.1282051282051282,3,510.0572953882629,514.760498661654,4.703203273391068,1.4588295016437769e-08,P01 falling | P02 streak 1 | P07 price percentile 0.13,"Pattern confidence is detection confidence, not validated predictive probability.",Lowest robust expected-cost volume
2026-06-23,WIDGET,368321,Verde,1.358,6291.697193644826,0.0,0.0,14.0,0.0,0.0,0.8854625550660765,0.6000000000000001,0.004781497797356813,0.11111111111111385,2,0.0,0.0,0.0,0.0,P02 streak 1 | P07 price percentile 0.11,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-23,WIDGET,368322,Diesel,1.425,9578.342541728,0.0,0.0,14.0,0.0,0.0,0.22190201729106634,0.6,0.001997118155619597,0.1282051282051282,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 1 | P07 price percentile 0.13,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-23,WIDGET,368322,Verde,1.358,6456.9751702515605,0.0,0.0,14.0,0.0,0.0,0.8854625550660765,0.6000000000000001,0.004781497797356813,0.11111111111111385,2,0.0,0.0,0.0,0.0,P02 streak 1 | P07 price percentile 0.11,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-24,WIDGET,368318,Diesel,1.432,27194.61550343051,1932.686284,2767.606758688,14.0,0.0,1932.686284,0.8610354223433253,0.6333333333333333,0.007634514078110817,0.21794871794871654,3,2767.606758688,2916.8905365411397,149.28377785313978,0.0,P01 rising | P02 streak 2 | P07 price percentile 0.22,"Pattern confidence is detection confidence, not validated predictive probability.",Lowest robust expected-cost volume
2026-06-24,WIDGET,368318,Verde,1.368,15570.200165134227,1074.298416,1469.6402330880003,14.0,0.0,1074.298416,0.7874659400544938,0.6333333333333333,0.004737920072661204,0.33333333333333665,3,1469.6402330880003,1519.933986097908,50.29375300990773,0.0,P01 rising | P02 streak 2 | P07 price percentile 0.33,"Pattern confidence is detection confidence, not validated predictive probability.",Lowest robust expected-cost volume
2026-06-24,WIDGET,368319,Diesel,1.432,6478.801375220884,0.0,0.0,14.0,0.0,0.0,0.8610354223433253,0.6333333333333333,0.007634514078110817,0.21794871794871654,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 2 | P07 price percentile 0.22,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
